Customer_ID,Tenure_Months,Monthly_Spend,Avg_Data_Usage_GB,Usage_Hours,Complaints_Last_6M,Payment_Delay_Days,Support_Calls,Contract_Type,Plan_Type,Auto_Pay,Discount_Received_%,Internet_Speed_Mbps,Region,Churn
642,53,1128.11,12.03,124.3,0,5.2,2,Annual,Basic,0,10,50,South,0
643,66,1024.88,7.5,80.5,1,1.0,3,Monthly,Standard,0,0,50,East,0
644,43,1472.17,15.13,123.2,0,0.8,3,2-Year,Standard,0,0,200,North,0
645,23,639.01,2.61,133.3,4,4.6,1,Monthly,Premium,1,10,50,North,0
646,55,847.76,10.88,158.0,0,0.2,3,Monthly,Standard,1,15,100,North,0
647,16,867.87,9.43,102.1,3,1.4,3,Monthly,Standard,0,10,25,West,0
648,8,1147.34,13.56,80.8,1,2.1,4,Monthly,Premium,1,0,100,East,0
649,4,773.22,13.72,69.9,0,2.5,0,Monthly,Premium,0,0,100,North,0
650,4,607.24,20.76,66.9,0,3.9,1,2-Year,Basic,1,0,50,South,0
651,56,1201.95,24.5,137.5,4,1.3,0,Annual,Standard,1,5,25,East,0
652,25,820.84,8.29,54.5,0,2.8,1,2-Year,Basic,0,10,50,East,0
653,67,1119.66,26.96,136.5,0,2.6,0,2-Year,Basic,1,0,25,North,0
654,67,1090.55,10.32,73.9,1,2.4,2,Monthly,Basic,1,15,25,West,0
655,27,892.53,16.04,79.4,1,3.1,5,Annual,Premium,1,5,100,East,0
656,32,856.42,18.07,95.5,0,0.9,0,Monthly,Standard,1,10,25,South,0
657,50,802.11,29.67,78.9,0,0.3,6,2-Year,Standard,0,20,25,East,0
658,61,896.2,11.75,128.0,2,0.4,0,Monthly,Premium,1,0,100,West,0
659,51,1115.78,4.22,154.4,2,0.8,4,Monthly,Basic,1,20,25,South,0
660,19,700.89,23.94,80.3,0,2.1,2,Monthly,Standard,0,0,50,West,0
661,21,927.21,10.0,87.0,2,5.5,3,Monthly,Standard,0,0,25,North,1
662,5,620.34,12.83,95.1,1,3.6,1,Monthly,Basic,1,15,50,East,1
663,42,651.47,8.29,116.2,3,4.7,4,Monthly,Standard,0,20,100,South,0
664,61,892.27,12.85,95.4,0,1.3,2,Annual,Basic,1,5,100,West,0
665,22,409.96,9.96,141.6,0,1.6,1,2-Year,Premium,1,5,25,North,0
666,21,1415.14,19.06,134.4,0,1.5,0,Monthly,Basic,1,10,25,South,0
667,70,601.74,15.48,64.4,0,0.6,3,Monthly,Basic,1,15,25,East,0
668,1,889.98,10.91,115.6,2,0.2,4,2-Year,Standard,0,0,50,East,1
669,5,1192.05,20.98,145.6,1,2.7,2,Monthly,Basic,0,15,200,West,0
670,12,684.27,16.53,85.2,0,13.6,4,2-Year,Basic,1,5,25,South,0
671,46,324.33,3.92,91.2,0,0.5,3,Monthly,Standard,1,5,25,North,0
672,34,788.76,20.52,84.2,1,0.1,2,Annual,Basic,1,5,25,North,0
673,49,681.29,16.11,84.8,1,4.5,5,Annual,Standard,1,5,100,North,0
674,45,330.91,23.34,49.9,1,0.9,1,Annual,Standard,0,20,100,West,0
675,27,971.22,15.74,60.2,0,5.3,2,2-Year,Standard,0,5,100,North,0
676,26,951.77,10.25,102.3,0,3.7,2,Monthly,Standard,1,20,200,South,0
677,47,1185.58,13.77,145.4,1,8.7,1,Monthly,Basic,1,0,50,West,0
678,56,619.79,19.82,81.6,2,1.6,0,Annual,Basic,0,10,25,East,0
679,63,500.22,10.38,80.7,1,3.3,3,2-Year,Standard,0,15,25,West,0
680,48,798.32,12.36,151.0,0,1.9,3,Monthly,Premium,0,10,100,West,0
681,61,877.91,13.67,66.8,1,3.0,3,2-Year,Basic,0,10,100,West,0
682,26,1130.34,8.1,50.2,0,1.8,2,Monthly,Standard,1,5,50,South,0
683,36,1252.64,10.46,75.1,0,0.6,3,Monthly,Standard,1,15,100,East,0
684,1,1203.62,16.04,80.1,1,2.1,3,Annual,Standard,1,15,100,East,0
685,8,969.14,22.21,47.6,2,2.3,0,Monthly,Standard,1,0,200,West,0
686,52,1099.87,16.9,96.2,0,5.0,1,Annual,Basic,1,15,50,West,0
687,47,739.88,14.72,128.5,0,4.0,4,Monthly,Standard,1,5,100,West,0
688,56,942.1,10.01,61.4,4,3.3,1,Monthly,Basic,0,0,25,South,1
689,14,602.18,21.57,102.6,0,0.4,2,Annual,Standard,1,15,100,South,0
690,28,915.67,17.6,111.9,0,3.8,3,Annual,Premium,0,5,200,North,1
691,2,922.16,10.76,97.5,1,2.1,1,Monthly,Standard,0,15,50,East,0
692,26,1330.53,20.39,105.6,0,6.7,1,Monthly,Basic,0,0,100,North,0
693,14,842.75,18.36,105.9,1,7.6,4,Monthly,Premium,1,0,100,North,0
694,59,922.51,10.12,75.6,2,0.2,5,Monthly,Premium,0,5,25,West,0
695,56,959.24,14.39,145.0,1,5.2,1,2-Year,Standard,0,0,50,South,0
696,7,786.29,12.04,137.4,1,0.1,1,2-Year,Standard,1,10,25,North,0
697,3,699.38,30.8,135.7,0,1.4,5,Monthly,Basic,1,0,200,North,0
698,23,1224.7,18.19,130.4,1,2.3,0,Monthly,Premium,1,5,100,North,1
699,18,654.77,16.12,52.8,1,0.5,2,2-Year,Standard,1,0,25,West,0
700,38,568.02,17.84,127.8,2,4.1,1,Annual,Premium,0,0,25,West,0
701,15,1070.07,23.27,119.7,1,0.0,2,Annual,Basic,0,10,50,South,0
702,64,1189.45,14.5,53.9,0,0.6,2,Annual,Basic,1,0,50,North,0
703,28,787.15,11.46,93.6,2,2.6,1,Monthly,Premium,1,10,25,North,0
704,39,790.99,20.07,108.3,1,3.8,3,Monthly,Standard,1,20,50,South,0
705,57,970.64,13.95,149.9,1,7.5,3,2-Year,Basic,1,10,50,South,0
706,17,723.04,8.58,121.7,2,3.7,3,Annual,Basic,1,15,25,South,0
707,44,704.57,7.41,74.1,2,3.3,1,Monthly,Standard,1,0,100,East,0
708,25,1119.9,24.18,150.9,0,1.5,0,Monthly,Basic,0,0,200,South,0
709,17,1051.78,15.79,101.3,2,0.0,2,Monthly,Standard,0,15,100,West,0
710,13,1227.79,11.46,92.3,4,0.4,1,Annual,Standard,1,10,100,East,1
711,25,586.85,13.59,90.2,3,2.3,4,Monthly,Standard,0,10,25,South,1
712,68,774.38,19.84,51.3,0,3.4,4,Monthly,Basic,0,10,25,West,0
713,10,970.29,13.24,96.7,2,1.6,1,2-Year,Premium,0,5,25,South,0
714,67,668.59,6.3,114.9,1,3.9,0,Monthly,Basic,0,0,100,South,0
715,18,1060.42,16.96,88.4,1,2.2,2,Monthly,Standard,0,10,200,East,0
716,34,1206.16,22.25,112.6,1,0.2,2,Monthly,Basic,0,10,100,West,0
717,8,754.16,21.85,74.1,3,0.6,4,Monthly,Standard,1,5,200,North,1
718,40,909.65,11.64,95.8,0,5.5,1,Monthly,Premium,1,15,100,South,0
719,42,1263.9,22.62,109.5,1,3.9,1,2-Year,Premium,1,0,50,East,0
720,41,1349.82,16.28,105.7,4,6.8,2,2-Year,Standard,1,0,50,West,0
721,6,1086.45,22.45,51.8,1,0.4,6,Monthly,Standard,0,15,25,South,0
722,52,1048.36,18.44,86.8,2,13.9,1,Monthly,Premium,0,10,25,North,0
723,26,686.57,5.87,150.3,2,0.7,0,Annual,Premium,0,5,100,West,0
724,64,989.8,25.48,85.2,0,0.0,1,Monthly,Premium,1,0,50,West,0
725,59,1039.21,15.31,100.5,2,17.9,1,Monthly,Basic,1,0,50,East,0
726,56,847.41,18.46,97.4,3,1.0,0,2-Year,Premium,0,10,50,South,0
727,59,751.31,6.94,147.0,0,3.3,1,Monthly,Basic,0,0,25,South,0
728,70,579.68,18.03,138.7,2,0.6,1,Monthly,Basic,1,15,50,West,0
729,33,465.57,21.62,124.2,2,2.6,4,Monthly,Basic,1,20,50,South,0
730,53,413.03,26.61,70.8,2,7.0,6,Monthly,Basic,1,15,50,West,0
731,22,1044.86,23.4,110.8,2,1.2,1,Monthly,Standard,0,0,100,North,0
732,21,936.92,18.33,117.0,0,3.3,1,Monthly,Premium,0,10,50,East,0
733,70,779.05,5.73,79.0,1,0.6,1,Monthly,Standard,1,0,100,South,0
734,70,817.14,15.79,73.9,2,2.9,2,Annual,Standard,1,0,200,South,0
735,4,952.62,11.44,151.2,1,1.2,0,Monthly,Standard,1,0,200,East,0
736,62,858.86,16.41,91.0,1,0.7,5,Monthly,Standard,1,0,200,North,0
737,62,564.86,7.7,148.4,1,1.1,2,Annual,Basic,1,20,25,North,0
738,24,1128.25,13.74,129.9,1,0.6,2,2-Year,Premium,1,0,25,North,0
739,55,976.03,11.9,112.2,2,7.0,1,Monthly,Standard,0,0,25,North,0
740,9,966.47,11.71,113.6,0,1.5,1,Monthly,Standard,0,20,25,North,0
741,3,1109.39,11.77,58.0,3,0.8,1,Monthly,Standard,1,0,200,West,0
742,31,696.59,14.18,106.2,0,1.8,6,Annual,Premium,0,10,100,South,0
743,40,1203.43,16.72,142.5,2,1.2,2,Monthly,Basic,1,0,25,South,0
744,36,864.99,1.0,120.4,1,4.1,1,Monthly,Basic,1,0,25,South,0
745,24,1122.15,1.0,104.6,0,10.6,0,Monthly,Standard,1,20,25,West,0
746,6,1083.61,12.97,151.4,2,1.7,4,Monthly,Standard,1,0,100,East,1
747,66,640.3,13.81,94.4,0,5.9,0,Monthly,Premium,1,5,100,North,0
748,4,1025.73,16.13,81.4,0,2.5,4,Monthly,Basic,1,0,200,East,1
749,6,981.57,10.63,104.6,2,0.5,1,2-Year,Basic,1,0,200,North,0
750,51,907.58,15.06,123.0,0,3.5,3,Annual,Premium,1,0,25,North,0
751,62,876.41,15.76,48.5,1,2.2,2,Monthly,Standard,1,0,50,East,0
752,57,878.53,10.59,108.5,0,3.2,2,Monthly,Standard,0,0,25,South,0
753,66,1103.17,21.08,124.3,1,6.6,3,Monthly,Basic,1,10,50,West,0
754,8,1044.48,16.06,91.9,0,1.7,1,Monthly,Basic,1,5,200,East,1
755,26,907.62,18.28,133.2,3,6.9,1,2-Year,Standard,1,0,50,South,0
756,51,527.02,15.41,119.2,0,4.2,1,2-Year,Basic,0,5,100,North,0
757,45,1023.61,27.62,164.2,0,2.0,2,Monthly,Premium,1,20,50,South,0
758,44,1080.9,18.58,77.5,3,2.8,1,Monthly,Standard,1,20,25,North,0
759,5,1475.1,12.07,124.9,1,1.2,1,Monthly,Basic,1,10,25,North,0
760,70,1168.86,19.93,69.5,3,12.3,1,Annual,Standard,1,15,50,South,0
761,26,425.21,5.17,51.5,2,3.3,3,Annual,Standard,1,0,100,North,0
762,68,919.61,15.72,38.9,0,0.1,6,2-Year,Basic,0,0,25,West,0
763,19,1352.84,16.91,116.1,1,1.2,2,Annual,Basic,1,10,100,South,0
764,20,1055.89,15.79,105.5,1,2.9,0,Monthly,Standard,0,10,100,East,1
765,12,982.16,13.0,85.6,1,0.2,0,Annual,Standard,1,5,50,North,0
766,47,1125.06,8.93,46.8,0,0.1,3,Annual,Standard,1,5,100,North,0
767,1,744.41,10.26,79.3,2,1.8,3,Annual,Standard,1,20,50,West,0
768,14,1019.52,15.61,100.1,2,1.2,4,Monthly,Standard,1,15,100,West,0
769,64,837.38,8.32,123.8,0,1.7,2,Annual,Standard,1,5,100,East,0
770,38,895.09,25.62,99.5,0,0.9,0,Annual,Standard,0,10,200,North,0
771,37,1107.11,1.0,107.6,5,0.5,2,Annual,Standard,0,0,50,East,0
772,11,668.32,13.06,88.7,0,3.5,3,Annual,Basic,1,0,50,East,0
773,3,1222.0,15.66,152.5,0,2.2,2,Annual,Premium,1,0,25,North,0
774,33,794.3,18.04,69.5,1,0.7,1,Annual,Standard,1,5,25,East,0
775,6,965.17,9.5,79.0,2,1.2,2,Annual,Premium,0,0,100,East,0
776,50,549.87,21.81,85.2,1,2.7,2,Annual,Standard,0,15,200,West,0
777,10,1079.96,6.64,116.3,2,0.2,1,Monthly,Basic,0,0,50,West,1
778,5,1261.63,11.6,68.8,1,0.5,1,Monthly,Standard,0,5,25,East,1
779,23,771.34,18.72,104.1,1,0.2,4,Monthly,Basic,1,0,25,North,0
780,10,622.44,21.24,104.9,2,5.0,2,Annual,Standard,0,0,50,West,0
781,44,969.5,6.58,79.2,1,4.2,4,Annual,Standard,1,15,25,East,0
782,2,1263.7,30.87,109.9,1,4.2,1,2-Year,Premium,0,10,25,South,0
783,13,537.54,9.62,69.8,1,3.8,1,Monthly,Standard,0,20,100,South,0
784,40,623.42,7.13,66.5,1,3.3,3,Monthly,Standard,1,20,25,East,0
785,2,786.45,18.02,103.0,1,1.9,2,Monthly,Basic,0,0,50,South,0
786,65,694.91,12.91,50.2,2,3.1,1,Monthly,Premium,0,0,100,West,0
787,63,695.7,12.02,35.7,0,0.1,1,Annual,Premium,0,15,25,North,0
788,17,376.47,18.57,116.0,1,2.9,1,Monthly,Standard,0,20,100,East,0
789,9,1047.26,5.84,131.5,4,4.5,1,Annual,Basic,1,10,100,West,1
790,15,984.68,4.79,86.0,0,2.1,0,Annual,Standard,0,10,100,North,0
791,24,475.29,11.42,80.0,0,1.3,3,Monthly,Basic,1,10,50,South,0
792,38,1264.3,21.47,130.2,1,1.0,4,2-Year,Standard,1,0,50,South,0
793,35,1320.27,11.68,65.6,2,3.1,1,Monthly,Basic,1,5,100,South,1
794,49,712.27,24.59,59.1,4,3.5,3,Monthly,Standard,0,15,100,South,0
795,69,1191.64,22.21,121.2,2,6.1,0,2-Year,Standard,1,10,50,West,0
796,62,756.75,16.7,100.3,0,1.3,3,2-Year,Basic,0,0,25,West,0
797,60,945.28,17.04,131.9,0,4.4,1,Monthly,Standard,1,0,25,North,0
798,50,691.06,16.69,35.8,1,2.5,2,Monthly,Premium,1,0,25,East,0
799,9,1453.56,15.96,58.0,0,6.4,3,Monthly,Basic,0,0,50,North,0
800,34,826.0,12.8,100.4,1,2.3,2,Monthly,Standard,1,20,25,East,0
801,35,931.61,13.5,112.5,3,2.2,1,2-Year,Basic,1,0,50,South,0
802,1,728.02,8.58,125.4,0,2.6,1,Annual,Basic,1,0,100,South,0
803,40,1365.33,1.74,105.2,3,4.2,2,Monthly,Basic,0,0,25,South,0
804,64,1371.65,21.62,104.9,1,10.0,1,2-Year,Standard,1,10,100,South,0
805,22,1307.73,15.94,88.3,0,0.2,2,Monthly,Standard,1,5,100,West,0
806,60,1139.11,15.04,147.7,1,0.2,2,Monthly,Premium,0,0,25,North,0
807,64,743.8,17.39,66.9,0,8.3,3,2-Year,Standard,1,0,100,East,0
808,11,1106.96,10.03,110.8,1,2.3,5,2-Year,Basic,0,0,100,East,0
809,14,898.24,8.99,70.4,2,2.9,2,2-Year,Standard,0,5,50,West,0
810,60,1228.1,13.3,116.0,1,2.0,2,Annual,Basic,1,0,25,South,0
811,30,1178.98,23.21,68.9,1,0.3,1,Annual,Standard,1,20,50,North,0
812,35,737.68,7.99,122.3,4,4.4,4,Monthly,Basic,1,5,200,South,0
813,37,1136.96,1.0,103.4,4,4.1,2,Annual,Basic,1,0,100,West,0
814,5,1070.51,11.87,152.3,1,1.1,2,2-Year,Standard,0,10,25,East,0
815,26,300.0,21.86,91.6,1,1.1,0,Monthly,Premium,0,0,100,West,0
816,62,1100.23,4.6,112.7,1,5.5,1,Annual,Basic,1,10,50,East,0
817,4,792.05,7.92,76.6,0,0.2,1,Monthly,Premium,0,0,50,North,0
818,42,678.49,16.58,91.4,2,6.4,1,Monthly,Basic,1,5,100,East,0
819,18,689.18,30.42,103.2,2,0.9,2,Annual,Premium,1,10,50,North,0
820,40,866.19,6.85,54.2,0,2.7,3,Monthly,Standard,0,20,100,South,0
821,39,1020.01,6.62,57.5,1,8.2,3,Annual,Basic,0,0,100,South,0
822,14,558.63,17.03,118.0,1,3.4,4,Monthly,Basic,1,0,100,West,0
823,32,947.46,22.23,95.6,1,1.6,3,2-Year,Basic,1,5,25,North,0
824,51,1044.19,11.26,82.2,0,3.5,1,Monthly,Basic,1,20,100,South,0
825,38,1365.45,5.27,77.9,1,1.3,3,Monthly,Basic,1,20,200,North,0
826,23,630.83,17.6,79.0,0,1.0,1,Monthly,Standard,1,0,25,South,0
827,63,812.6,18.69,103.4,1,17.1,2,2-Year,Premium,0,0,50,South,0
828,15,965.42,25.67,113.4,0,4.2,0,Annual,Basic,0,5,25,East,0
829,25,1186.85,18.94,37.2,5,3.1,1,Annual,Standard,1,0,100,West,1
830,17,823.94,19.97,142.4,3,1.3,1,Monthly,Standard,0,0,100,East,1
831,66,1199.66,13.43,140.3,0,0.2,4,Monthly,Premium,0,0,25,North,0
832,53,415.66,29.65,30.1,3,0.1,1,Monthly,Standard,1,10,200,South,0
833,51,586.66,12.61,132.6,0,2.4,2,Annual,Standard,1,20,25,West,0
834,39,987.16,11.33,131.7,0,4.3,2,Monthly,Standard,0,20,100,South,0
835,51,547.29,25.86,100.0,1,2.3,1,2-Year,Basic,1,0,50,South,0
836,70,606.38,6.15,61.1,0,5.5,3,Annual,Basic,1,5,50,East,0
837,6,768.06,3.92,130.5,1,0.1,4,Monthly,Standard,0,15,25,North,0
838,67,1092.86,15.72,92.8,2,1.4,0,Monthly,Basic,1,0,25,West,0
839,7,426.01,14.99,116.5,3,0.8,2,Annual,Standard,0,10,100,West,0
840,51,942.57,13.63,166.6,0,1.8,2,Monthly,Basic,1,5,50,West,0
841,42,1158.24,20.96,107.6,0,0.2,5,Monthly,Standard,0,0,25,North,0
842,64,851.26,9.55,72.5,2,9.2,2,Monthly,Basic,1,5,25,West,0
843,15,807.79,15.39,89.9,1,0.8,2,Annual,Premium,0,0,25,North,0
844,29,1000.44,12.84,76.3,2,7.7,4,Annual,Premium,1,10,100,West,0
845,33,851.97,9.65,113.0,1,1.7,1,Monthly,Basic,0,0,100,South,0
846,27,1247.62,14.63,75.8,1,12.7,4,Monthly,Basic,1,0,25,North,0
847,36,622.15,20.12,85.8,0,2.4,3,Monthly,Standard,1,0,50,East,0
848,29,887.09,27.72,61.5,1,8.0,6,Annual,Basic,0,15,25,West,0
849,38,951.42,18.48,96.0,2,0.0,0,Monthly,Basic,1,5,200,East,0
850,57,805.39,1.0,105.3,2,4.1,3,Monthly,Basic,0,5,200,North,0
851,27,300.0,14.77,20.0,0,7.0,1,2-Year,Premium,1,5,100,South,0
852,55,859.77,15.3,107.8,2,0.5,1,2-Year,Premium,0,5,200,East,0
853,33,1125.04,20.62,98.6,1,0.3,2,2-Year,Standard,1,0,100,East,0
854,68,1094.53,16.11,77.1,1,1.7,2,2-Year,Standard,1,10,100,South,0
855,66,988.69,22.52,160.9,1,8.1,1,Monthly,Premium,0,0,50,South,0
856,10,625.53,17.35,128.8,1,2.3,2,Monthly,Premium,0,0,50,North,0
857,5,998.83,24.35,67.1,1,2.2,3,Monthly,Premium,1,10,25,West,0
858,38,756.64,12.37,125.1,0,0.5,2,Monthly,Basic,1,0,50,East,0
859,13,988.37,15.87,137.3,0,0.0,2,2-Year,Basic,1,0,100,East,0
860,31,930.38,19.96,104.0,1,5.0,4,Annual,Standard,0,5,25,North,0
861,47,655.91,11.57,110.8,2,0.3,1,Annual,Standard,1,5,25,West,0
862,52,676.89,10.26,110.2,1,3.0,0,Monthly,Basic,0,10,50,North,0
863,56,988.76,11.22,37.4,3,7.4,3,2-Year,Basic,0,10,25,East,0
864,15,844.72,10.5,94.4,1,0.7,2,2-Year,Premium,1,10,50,East,0
865,29,689.93,18.14,92.8,1,3.3,5,Monthly,Premium,0,10,200,South,0
866,8,669.29,3.99,142.9,0,0.2,3,2-Year,Basic,1,0,100,South,0
867,5,824.04,5.66,110.0,2,2.8,7,Monthly,Premium,1,0,100,West,0
868,29,1292.03,26.18,91.1,2,0.5,1,Monthly,Standard,1,5,50,East,0
869,47,768.48,10.65,97.3,0,4.0,4,Annual,Premium,1,0,50,East,0
870,68,896.5,16.2,130.7,0,1.1,1,Annual,Standard,1,20,25,South,0
871,45,925.41,6.07,94.5,0,1.9,2,Monthly,Basic,1,15,200,North,0
872,2,617.24,15.56,79.1,2,2.7,4,Monthly,Standard,1,0,25,North,0
873,27,459.29,10.69,91.7,1,0.6,2,2-Year,Standard,1,0,25,East,0
874,36,643.34,5.62,128.2,2,4.1,0,Annual,Standard,0,0,100,East,0
875,36,961.77,23.02,114.9,0,1.1,2,Annual,Basic,0,0,25,West,0
876,26,921.83,22.1,101.3,2,3.3,2,Monthly,Premium,0,0,50,West,0
877,43,1075.6,14.36,105.7,2,0.5,0,Monthly,Basic,1,5,25,South,0
878,27,924.19,21.0,83.2,0,3.5,1,Monthly,Basic,1,15,25,East,0
879,69,872.61,26.42,94.2,0,0.4,3,Monthly,Standard,0,10,25,North,0
880,20,749.0,19.52,80.1,1,1.7,0,Monthly,Standard,0,0,25,West,0
881,11,1121.15,17.88,91.2,1,0.9,1,Monthly,Standard,1,0,100,South,0
882,38,670.2,16.19,140.4,1,4.1,1,Annual,Standard,1,5,100,South,0
883,6,622.4,18.9,67.7,1,0.9,2,Monthly,Standard,1,15,50,North,0
884,23,1041.76,12.82,79.3,2,6.4,0,2-Year,Standard,0,15,200,West,0
885,47,566.71,13.34,62.4,3,6.7,0,Monthly,Standard,0,20,25,North,0
886,46,1503.7,17.71,55.9,1,0.7,0,Monthly,Basic,0,5,50,South,0
887,12,920.0,12.16,94.4,2,2.9,3,Monthly,Standard,0,10,25,East,0
888,13,986.98,12.81,81.5,2,0.3,3,Monthly,Premium,0,0,100,North,0
889,62,697.9,15.0,152.9,0,1.5,0,Monthly,Basic,1,5,50,South,0
890,60,821.18,21.9,91.5,2,3.7,2,2-Year,Standard,0,0,100,East,0
891,43,793.31,8.2,138.7,2,3.2,3,Annual,Premium,0,5,100,East,0
892,68,764.54,19.56,129.0,3,2.9,5,Monthly,Basic,0,10,50,West,0
893,5,1058.24,19.75,93.7,1,1.0,3,Monthly,Standard,1,0,100,West,0
894,37,787.61,19.71,163.3,1,1.4,1,Annual,Premium,1,0,200,South,0
895,31,1154.38,10.16,108.1,0,0.3,3,Annual,Basic,1,0,25,North,0
896,9,1565.8,4.84,145.4,0,3.8,2,Monthly,Basic,0,0,50,East,0
897,51,826.11,18.36,141.9,1,2.1,0,Annual,Premium,0,0,100,West,0
898,29,938.08,16.13,112.4,1,3.7,2,2-Year,Premium,0,0,100,West,0
899,40,994.87,21.03,122.5,0,0.9,4,Annual,Standard,0,0,25,North,0
900,41,1352.88,10.8,118.7,1,1.2,3,2-Year,Standard,1,0,50,West,0
901,11,879.34,19.56,65.7,1,1.2,2,2-Year,Premium,1,20,50,South,0
902,23,692.75,21.33,101.7,2,0.1,3,2-Year,Standard,1,0,50,North,0
903,1,583.41,14.43,132.2,1,1.3,3,Monthly,Basic,1,0,25,East,0
904,46,885.5,17.5,145.8,0,4.9,1,Annual,Basic,1,5,200,South,0
905,21,787.9,17.29,78.4,1,6.8,1,Annual,Standard,0,15,100,East,0
906,36,1402.5,10.07,115.9,0,2.2,5,Annual,Premium,1,10,50,East,0
907,54,1342.47,18.19,104.5,0,1.8,2,2-Year,Premium,0,0,100,West,0
908,57,641.41,24.73,96.5,0,0.1,4,Monthly,Premium,1,5,200,South,0
909,1,722.31,15.13,110.7,2,6.3,4,Monthly,Premium,0,10,25,South,0
910,63,918.44,6.23,106.5,1,0.0,2,Monthly,Standard,0,10,25,North,0
911,54,1249.31,10.88,116.2,1,8.7,2,Monthly,Standard,1,10,50,South,0
912,55,914.25,4.32,143.3,1,2.0,3,Monthly,Standard,1,15,100,North,0
913,40,738.19,22.74,123.5,1,1.3,4,Annual,Standard,0,15,25,South,0
914,15,885.28,19.58,109.3,1,7.7,1,Monthly,Standard,0,5,200,East,1
915,21,742.88,11.99,155.9,1,0.1,2,Annual,Basic,0,5,50,North,0
916,47,1050.62,6.49,133.3,1,2.6,1,Annual,Premium,1,10,50,South,0
917,53,722.74,10.0,97.2,3,2.4,6,Monthly,Standard,1,15,25,North,1
918,9,772.39,11.17,63.5,1,0.7,2,Monthly,Basic,1,0,25,West,0
919,52,1190.48,15.66,70.4,1,1.7,2,Annual,Standard,0,20,100,West,0
920,57,707.91,15.45,128.0,2,3.2,1,Annual,Standard,1,0,200,North,0
921,26,538.47,23.05,81.1,1,3.9,4,2-Year,Basic,0,5,50,North,0
922,41,923.75,10.84,69.8,3,0.0,2,2-Year,Premium,0,15,200,East,0
923,35,809.88,5.95,77.3,1,8.3,3,2-Year,Basic,0,0,100,South,0
924,63,1027.85,8.06,79.4,0,0.5,1,Annual,Basic,1,5,50,West,0
925,25,979.37,14.86,125.5,3,0.8,4,2-Year,Standard,0,0,100,West,0
926,38,892.02,10.63,95.3,0,0.9,4,2-Year,Standard,0,0,50,South,0
927,2,884.74,13.25,58.8,1,0.1,0,2-Year,Premium,1,0,50,West,0
928,7,716.04,12.28,100.9,0,0.4,8,Monthly,Premium,0,0,25,West,0
929,34,920.84,20.94,106.7,1,12.9,3,2-Year,Premium,1,0,100,North,0
930,17,1120.32,11.48,85.6,2,1.1,2,Monthly,Basic,1,20,25,West,1
931,43,656.64,12.74,134.7,0,0.4,3,Annual,Basic,1,20,100,West,0
932,59,898.65,19.3,87.4,1,0.3,0,Monthly,Standard,0,0,100,West,0
933,51,1159.6,11.61,133.3,3,3.8,2,Monthly,Basic,0,10,25,South,0
934,54,1026.36,17.54,117.9,2,5.8,2,Monthly,Premium,1,0,50,East,0
935,24,1227.37,16.99,127.8,2,0.9,1,Monthly,Standard,1,0,50,North,0
936,25,757.96,15.85,67.0,0,0.1,3,Monthly,Premium,0,0,50,East,0
937,71,442.31,8.19,102.9,1,0.8,2,2-Year,Basic,0,20,25,West,0
938,52,950.16,22.38,98.4,0,0.2,2,Monthly,Standard,0,20,50,West,0
939,70,990.64,28.32,57.3,2,0.3,2,Monthly,Standard,1,0,25,West,0
940,33,1242.11,15.05,133.2,2,1.7,3,Monthly,Basic,1,0,25,East,0
941,49,1197.04,8.72,75.5,2,0.8,3,Annual,Standard,0,0,25,South,0
942,29,1034.19,15.17,81.7,1,2.2,3,Monthly,Standard,1,5,25,South,0
943,63,1091.35,20.94,69.6,0,0.9,1,Monthly,Standard,1,5,100,North,0
944,22,852.04,11.31,121.0,0,8.5,2,Monthly,Basic,1,0,200,East,1
945,26,595.22,14.23,54.2,2,7.1,3,Annual,Basic,0,10,50,South,0
946,28,929.43,17.04,118.5,1,2.5,0,Monthly,Standard,0,0,50,North,0
947,49,1145.64,22.22,131.3,0,1.3,3,Monthly,Basic,0,20,25,West,0
948,71,1064.09,19.65,116.1,0,1.4,1,Monthly,Basic,1,10,50,West,0
949,49,1108.45,19.9,121.4,0,1.6,1,2-Year,Basic,1,5,25,North,0
950,20,793.06,12.44,122.8,0,3.9,0,Monthly,Basic,1,10,100,South,0
951,63,833.61,17.41,71.5,3,1.8,2,Annual,Basic,0,15,200,East,0
952,61,1020.86,10.67,143.0,1,5.8,3,Monthly,Basic,0,0,25,North,0
953,49,763.37,20.07,86.2,0,8.7,2,Monthly,Standard,0,0,100,South,0
954,71,771.07,21.91,98.0,2,1.2,4,Monthly,Standard,1,20,25,North,0
955,1,974.5,18.32,90.0,1,2.5,1,Monthly,Standard,0,0,50,South,0
956,13,1090.23,12.8,114.7,3,0.3,2,Monthly,Premium,0,0,25,West,1
957,51,850.12,13.78,83.9,1,0.7,1,Monthly,Standard,1,5,50,North,0
958,56,609.2,25.84,102.0,1,1.6,2,Monthly,Standard,0,15,25,East,0
959,62,716.05,12.9,62.9,5,0.7,4,Annual,Premium,1,10,50,North,0
960,32,950.92,21.3,134.9,1,6.3,0,2-Year,Standard,0,20,50,West,0
961,30,947.88,17.03,120.1,1,0.5,3,Monthly,Standard,1,5,50,West,0
962,29,960.31,13.0,91.2,1,1.8,1,Annual,Standard,1,0,100,South,0
963,49,1030.32,6.93,85.9,1,2.8,2,2-Year,Standard,1,5,200,West,0
